                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.72876,                0.62948,                 1.0177,                0.67434,                0.73579,                0.75156,                0.52612,                 1.3138,                 1.7603,                  1.231,             0.00094382,             0.00094382,             0.00094382
                    155,                0.68096,                0.61172,                 1.0166,                 0.6611,                0.69539,                0.73548,                 0.5217,                 1.1417,                 1.8127,                  1.167,             0.00094272,             0.00094272,             0.00094272
                    156,                0.72287,                0.66164,                 1.0317,                0.58059,                0.72789,                0.75558,                0.56753,                 1.1321,                 1.6606,                 1.1474,             0.00094162,             0.00094162,             0.00094162
                    157,                0.67959,                0.56695,                0.99459,                0.63264,                0.73431,                0.74156,                0.53706,                 1.1064,                  1.659,                 1.1722,             0.00094052,             0.00094052,             0.00094052
                    158,                0.68247,                0.61116,                 1.0155,                0.60779,                0.70112,                0.73008,                 0.5294,                 1.1878,                 1.5135,                 1.2151,             0.00093942,             0.00093942,             0.00093942
                    159,                0.68522,                0.61878,                0.99541,                0.69754,                0.54813,                0.70532,                0.45867,                 1.2307,                 1.6125,                 1.2646,             0.00093832,             0.00093832,             0.00093832
                    160,                0.64063,                0.56923,                0.96424,                0.58192,                0.69664,                0.72065,                0.44458,                 1.3867,                 1.7091,                 1.3839,             0.00093722,             0.00093722,             0.00093722
                    161,                0.68944,                  0.587,                0.99823,                0.55839,                 0.7652,                0.73516,                0.46879,                 1.3839,                 1.4443,                 1.3357,             0.00093612,             0.00093612,             0.00093612
                    162,                0.67794,                0.58424,                0.98328,                0.73232,                0.53869,                0.72045,                0.45821,                 1.4152,                 1.4983,                 1.4189,             0.00093502,             0.00093502,             0.00093502
                    163,                0.68374,                0.58714,                 0.9924,                0.65376,                0.68775,                0.77096,                0.47595,                 1.3732,                 1.5176,                 1.4177,             0.00093392,             0.00093392,             0.00093392
                    164,                0.67736,                0.61199,                0.99983,                0.64001,                0.73313,                0.78413,                0.52245,                 1.4768,                 1.4365,                 1.5495,             0.00093282,             0.00093282,             0.00093282
                    165,                0.68123,                 0.5877,                 1.0112,                0.68783,                0.68046,                0.76685,                0.49944,                 1.3894,                 1.7504,                  1.356,             0.00093172,             0.00093172,             0.00093172
                    166,                 0.6495,                0.58856,                0.98189,                0.68713,                0.73622,                0.73934,                0.50249,                 1.3999,                  1.583,                 1.3104,             0.00093062,             0.00093062,             0.00093062
                    167,                0.66038,                0.59827,                0.98702,                0.86789,                0.75369,                0.75614,                0.52916,                 1.3059,                 1.4332,                 1.2243,             0.00092952,             0.00092952,             0.00092952
                    168,                0.69878,                0.60736,                 1.0189,                0.91551,                0.72673,                0.80933,                0.55674,                  1.291,                 1.1612,                 1.2509,             0.00092842,             0.00092842,             0.00092842
                    169,                0.66782,                0.59884,                0.99003,                0.73396,                0.80572,                0.79083,                0.53534,                 1.2745,                 1.3206,                 1.1308,             0.00092732,             0.00092732,             0.00092732
                    170,                0.66376,                0.59283,                0.98101,                0.72389,                 0.7781,                 0.7847,                0.53685,                 1.3584,                 1.3766,                 1.3138,             0.00092622,             0.00092622,             0.00092622
                    171,                 0.6394,                0.54835,                0.96577,                0.75873,                0.74504,                 0.7964,                0.52564,                 1.4361,                 1.5818,                 1.4072,             0.00092512,             0.00092512,             0.00092512
                    172,                0.68219,                0.58691,                0.98714,                0.80566,                0.70675,                0.78406,                0.50257,                 1.3187,                   1.47,                 1.3177,             0.00092402,             0.00092402,             0.00092402
                    173,                0.68202,                0.57649,                0.98126,                0.73952,                 0.6945,                0.78922,                0.52012,                 1.3109,                 1.3567,                  1.277,             0.00092292,             0.00092292,             0.00092292
                    174,                0.64524,                 0.5669,                0.99557,                0.87085,                0.66048,                0.69817,                0.47546,                 1.3839,                 1.5215,                 1.3239,             0.00092182,             0.00092182,             0.00092182
                    175,                0.68952,                0.56947,                 1.0011,                0.70938,                0.46806,                 0.7159,                0.49082,                 1.2104,                 1.9234,                  1.173,             0.00092072,             0.00092072,             0.00092072
                    176,                0.64037,                0.55793,                0.98162,                0.60151,                0.76364,                0.76245,                0.55824,                 1.1811,                 1.7063,                 1.1348,             0.00091962,             0.00091962,             0.00091962
                    177,                 0.6672,                0.56166,                0.97382,                0.67382,                0.71198,                0.75062,                0.54579,                 1.1856,                 1.4222,                 1.1916,             0.00091852,             0.00091852,             0.00091852
                    178,                0.64069,                0.53925,                0.96945,                0.63727,                0.73636,                0.74598,                0.55382,                 1.3676,                 1.3229,                 1.3218,             0.00091742,             0.00091742,             0.00091742
                    179,                0.62768,                0.55804,                0.96723,                0.51732,                0.78182,                0.72625,                0.50778,                 1.3598,                 1.5381,                 1.2947,             0.00091632,             0.00091632,             0.00091632
                    180,                0.64184,                0.60342,                0.98621,                0.46295,                0.70606,                0.70897,                0.48693,                 1.3408,                 1.6639,                 1.2711,             0.00091522,             0.00091522,             0.00091522
                    181,                0.63519,                0.55637,                0.97282,                0.87874,                 0.6707,                0.70973,                0.52033,                 1.1987,                 1.4299,                 1.2025,             0.00091412,             0.00091412,             0.00091412
                    182,                0.61405,                0.56499,                0.96444,                0.66443,                0.69326,                0.72086,                0.51043,                   1.29,                 1.2599,                 1.2609,             0.00091302,             0.00091302,             0.00091302
                    183,                0.61794,                0.55057,                0.96233,                0.74687,                0.66563,                0.79189,                0.53863,                 1.2201,                 1.3097,                 1.2512,             0.00091192,             0.00091192,             0.00091192
                    184,                0.66282,                0.63142,                0.99835,                0.86826,                0.75622,                0.71819,                0.48521,                 1.1633,                 1.5486,                 1.2317,             0.00091082,             0.00091082,             0.00091082
                    185,                0.63162,                0.52948,                0.97302,                0.64147,                0.67375,                0.74238,                0.53215,                 1.2537,                    1.5,                 1.2409,             0.00090972,             0.00090972,             0.00090972
